i_nadph,i_r5p,nadph_phi,r5p_phi,NADPHox_Vmax,R5Pase_Vmax,retcode,cycle_index,mode,V_G6PD_uM_min,V_PGLS_uM_min,V_PGD_uM_min,V_RPI_uM_min,V_RPE_uM_min,V_TKT_Rxn1_uM_min,V_TKT_Rxn2_uM_min,V_TA_uM_min,V_R5Pase_uM_min,V_NADPHox_uM_min,V_HK1_uM_min,V_GPI_uM_min,V_PFKP_uM_min,V_ALDO_uM_min,V_TPI_uM_min,V_GAPDH_uM_min,R5P_uM,S7P_uM,NADPH_uM,NADP_uM,Ru5P_uM,X5P_uM,E4P_uM,F6P_uM,GAP_uM,G6P_uM,Glucose_uM,F16BP_uM,DHAP_uM,PGLn_uM,PGA_uM,ATP_uM,atpase_frac
5,4,0.012328467394420659,0.006579332246575682,1.755227337220535e-5,2.341780095284283e-6,Terminated,0.7108802624218634,cycle,482.65988413695516,482.6598841695664,482.6603339010453,253.91775128201607,228.74257743287353,114.37123601708038,114.37133457216248,114.37133938997647,139.54649904117025,965.3202180397451,39569.14802025815,39086.4881421128,39315.230817792726,39315.23073385223,39315.2306533975,78744.83261810592,145.3165517337232,1221.6289597176376,10.992590695751154,0.00740930424880731,68.08591420380125,88.22023613203122,24.925552751501076,2598.593403397547,1.32023034597823,7269.24657856611,24353.142308120914,156.3356678219895,293.44361466270914,0.08648341341108577,1104.723540836425,10294.083099657002,0.044721359549995794
6,4,0.02310129700083159,0.006579332246575682,3.288975565564677e-5,2.341780095284283e-6,Terminated,0.8456727444771944,cycle,904.3719691416248,904.3719691557366,904.3721737661881,394.5035481485543,509.8686244867836,254.93429654592956,254.9343263437623,254.93432845540877,139.56924396938237,1808.7441429099367,39639.42913830252,38735.057198082926,39244.92586306953,39244.92581554416,39244.92577956918,78744.78588937472,148.86585899720654,1103.2545999954832,10.986127854418575,0.013872145581354573,76.44868684727757,98.70363180332873,28.3567789719322,2602.118598789858,1.6716432867703823,7276.666378069396,24352.004021379573,248.60868036825607,371.5419730202814,0.05798144226161386,675.5173534862948,10295.627723663532,0.044721359549995794
7,4,0.04328761281083059,0.006579332246575682,6.16293971811718e-5,2.341780095284283e-6,Terminated,0.9176722398459382,cycle,1694.4703609478777,1694.4703609504722,1694.4704108450505,657.8247073517703,1036.6456990908368,518.3227689388727,518.3229240534567,518.3229247315207,139.50194946428357,3388.9407717950135,39770.90713399494,38076.43704197257,39113.082987648326,39113.08290541603,39113.08285087943,78744.48852432163,138.8293252243388,1001.2270841091607,10.974014842359672,0.025985157640238347,85.76342327011959,110.04443447178988,29.176892952536562,2599.423446754346,1.9064488200782879,7266.446641958809,24349.874678850047,322.3071391890067,423.7252210786312,0.04535810797390999,417.7775434764004,10296.418688172918,0.044721359549995794
8,4,0.08111308307896872,0.006579332246575682,0.00011548223819846235,2.341780095284283e-6,Terminated,0.9561246928946432,cycle,3174.572701573167,3174.5727015694347,3174.5726366420845,1151.0476518624232,2023.5249693997503,1011.7623362383912,1011.7626128333512,1011.7626102271093,139.2853522098051,6349.145338213247,40017.026912154724,36842.4546234644,38865.97999504878,38865.97988541042,38865.979819214226,78743.72204316754,114.03367714016919,869.4877367164815,10.951320085704566,0.04867991429534492,101.48045379323673,128.883306710167,27.557092966822424,2589.736529515973,2.092281515387926,7235.795172911988,24345.88901429057,387.43156693227235,465.0244423274182,0.04728817330065128,277.65036576069264,10296.959465409647,0.044721359549995794
9,4,0.15199110829529336,0.006579332246575682,0.00021639262996719168,2.341780095284283e-6,Terminated,0.9766873496242836,cycle,5946.609439414539,5946.609439412325,5946.609399556736,2074.6238295200083,3871.985547783981,1935.99263108747,1935.9928877139353,1935.992884826251,138.63122678200656,11893.218838969979,40477.417917118015,34530.809064461704,38402.79504795543,38402.79491485781,38402.79484088395,78741.58238938575,73.91458215579864,674.0644565653976,10.908812578037589,0.09118742196232299,136.56440202135917,170.7996745654764,22.79047747752031,2568.91475203926,2.2689375875016067,7172.0632200977225,24338.43467041973,454.7965791939085,504.2837728088487,0.06580245895294566,214.7186240230469,10297.427961558471,0.044721359549995794
10,4,0.2848035868435802,0.006579332246575682,0.0004054802802111039,2.341780095284283e-6,Terminated,0.9877764245651734,cycle,11135.913088098225,11135.913088096842,11135.91306168162,3802.7180659368505,7333.19496957812,3666.597401527684,3666.5975349502414,3666.597533300335,136.12067366804158,22271.826149778986,41336.304794716896,30200.39232819733,37533.58762005964,37533.587519291505,37533.58746627677,78733.77238851017,31.034632931082253,423.5293784218771,10.829232170612004,0.17076782938791304,234.73702596004094,287.57706294423804,14.494895126917628,2527.462965863614,2.389816494771136,7048.2189841179015,24324.532429540264,503.5294914711574,531.1462489971902,0.10960906105413776,218.95672248376025,10297.755921106806,0.044721359549995794
11,4,0.533669923120631,0.006579332246575682,0.000759796013685877,2.341780095284283e-6,Terminated,0.9939926291119668,cycle,20841.841914070665,20841.8419140772,20841.84203726218,7030.750615428322,13811.091572883837,6905.545937143493,6905.545817183332,6905.5458190133195,125.20467436757636,41683.68395133694,42928.30195848514,22086.458812225792,35897.55000465745,35897.55007442438,35897.5501155266,78700.64612542182,8.182252638593317,223.48357729770132,10.680375532308592,0.31962446769132874,587.8478639237,699.0067448705356,5.710573726635979,2445.8409566981777,2.1176670384971734,6811.456793758568,24298.77854393172,394.63589709884246,470.6605369639279,0.20238247473670706,370.096732554192,10297.232888417353,0.044721359549995794
12,4,1.0,0.006579332246575682,0.001423719008264463,2.341780095284283e-6,Terminated,NaN,undetermined,1.6844303005642283e-6,1.6844303264791759e-6,1.6844303582277988e-6,1.6848811194802367e-6,-2.2532263465064663e-10,-5.481093611245252e-13,6.829597056672641e-11,4.289734127015931e-14,1.6851310900180256e-6,3.3688607321250122e-6,1.6843618148648398e-6,-6.837773522797438e-11,1.3332485921613296e-20,1.3332486907191251e-20,3.441502314057842e-19,6.770496431074825e-11,1.3561489906082897e-7,20259.85853324617,3.9871142417014137e-11,10.999999999960096,1.2257405164510127e-7,1.593464428902869e-7,3.388654872524194e-5,2.1132157959071792e-11,9.081011822301658e-19,5.869969814541439e-11,24999.999999972206,9.456870892336328e-26,2.0180026301435742e-16,1.4089956587376378e-11,1.7261725648716542e-11,1.1175951685994229e-9,0.044721359549995794
1,5,0.001,0.012328467394420659,1.4237190082644631e-6,4.388068343051337e-6,Terminated,-5.547303543484665,reverse,39.15275903049447,39.15275892954147,39.15140478673371,183.94711819602742,-144.79570914430664,-72.39786851841936,-72.39783506834148,-72.39783605712593,256.34499793755765,78.3041638170596,39769.4787213925,39730.32652103278,39585.53105474888,39585.53105512632,39585.53106078768,79098.6642484092,36.97196724968275,2568.7263650396585,10.99936369721698,0.0006363027827879819,22.263136599630638,29.078588873574983,2.5453007384035202,2230.00738065926,0.05294759953764618,6256.45928069296,24349.89781130931,0.8347333951594763,11.80126340530669,0.2979150811791008,3987.6575702344044,10177.431518287938,0.044721359549995794
2,5,0.001873817422860385,0.012328467394420659,2.6677894829434595e-6,4.388068343051337e-6,Terminated,-2.5193719247275483,reverse,73.36342308137489,73.3634231025604,73.36370780323907,196.58331920343753,-123.21961390608385,-61.609858730184776,-61.60975844237606,-61.60975767758117,258.1931714944998,146.7271308847217,39778.6830637801,39705.3194946302,39582.099925307404,39582.09992475949,39582.09991925528,79102.58998449949,50.727142175709716,2446.186636769733,10.998851622602489,0.0011483773972908566,28.215332105848418,36.801431133564854,4.002906686953001,2415.9788750277103,0.09639824563826864,6764.931823642811,24349.748747805323,1.637293089362948,21.457794964085657,0.21404797583319876,2859.9984254256838,10242.197593089444,0.044721359549995794
3,5,0.003511191734215131,0.012328467394420659,4.998950413663146e-6,4.388068343051337e-6,Terminated,-0.8923320657427118,reverse,137.46887125764752,137.46887126146788,137.46892307500917,219.24744467878617,-81.77852410318368,-40.88931419273197,-40.88921317235091,-40.88921202118834,260.136753122303,274.93779433274324,39793.258677451464,39655.78978232313,39574.011348655564,39574.011345415754,39574.01133289509,79107.13336290889,82.6568600484433,1856.244060441149,10.997873677813685,0.0021263221861645937,41.778439893883345,54.400669525621794,9.063984883121671,2534.023609132096,0.3055982419013189,7091.780447716773,24349.512698345465,9.962991612575237,67.95069735561965,0.17360466391090074,2310.8617786716345,10278.688195647914,0.044721359549995794
4,5,0.006579332246575682,0.012328467394420659,9.367120381137132e-6,4.388068343051337e-6,Terminated,-0.013651581062875416,reverse,257.587914951517,257.5879149622441,257.5880605926129,259.93226677352084,-2.3442089765864766,-1.172137725519889,-1.1720749033228064,-1.17207296630981,261.1043972532947,515.1759755443857,39815.279038887165,39557.69111460502,39555.34696332595,39555.34694448193,39555.34691592307,79109.52172059973,119.79187222490081,1384.0199676943357,10.996036326899912,0.0039636730997051756,58.312825445468995,75.80949675395941,17.930816222373757,2574.217011323891,0.8270744306628042,7203.744907122712,24349.15608556888,63.113402350717784,183.84429618659183,0.13250672257415186,1746.6722379125943,10290.426034419697,0.044721359549995794
5,5,0.012328467394420659,0.012328467394420659,1.755227337220535e-5,4.388068343051337e-6,Terminated,0.45840417167097414,linear,482.659977856075,482.6599778747431,482.6602351274184,335.1578191263405,147.5024131738784,73.75117968607279,73.75122975478594,73.7512324007467,261.4066305082302,965.3202129844617,39853.39303150275,39370.73305669194,39518.23551966363,39518.23547195467,39518.235427086525,79110.22207584242,139.23604064277777,1178.839511150973,10.992590012883973,0.007409987115703494,69.66579746571574,90.37582197952939,24.62403051224173,2587.381752932606,1.3438203645101192,7238.421356094597,24348.538850218112,161.92570644322393,298.6865990123096,0.08837103633591228,1130.0164011111845,10294.212657897582,0.044721359549995794
6,5,0.02310129700083159,0.012328467394420659,3.288975565564677e-5,4.388068343051337e-6,Terminated,0.7109010761588407,cycle,904.371967207212,904.3719672207199,904.3721626800555,475.75935828068,428.6128034259828,214.30638872260377,214.30641331958552,214.30641526620906,261.4529624717172,1808.744129889246,39923.72910671205,39019.35716521077,39447.9700028189,39447.969957948844,39447.969924458725,79110.24626906739,142.7840614229788,1066.6840771128864,10.986126916792358,0.013873083207331124,78.08849471017888,100.93835083614073,27.988856720510167,2590.8483042625553,1.6969410641673641,7245.519532836483,24347.39982463641,256.191718205578,377.16452598304625,0.05903984608333603,689.6986239100165,10295.725007630868,0.044721359549995794
7,5,0.04328761281083059,0.012328467394420659,6.16293971811718e-5,4.388068343051337e-6,Terminated,0.8457811506896594,cycle,1694.4702939812773,1694.470293989537,1694.470437175686,739.0362718646485,955.4341629298299,477.717015092531,477.7171442727913,477.7171461808696,261.31925892834704,3388.940731161424,40055.052260156066,38360.58225162224,39316.01664482983,39316.01654668959,39316.016482460946,79109.75004207587,132.99972392457053,968.4761483747312,10.974013283969242,0.025986716030467236,87.56778067729722,112.49048857370347,28.749616290269508,2588.1729031591817,1.9312661839280256,7235.255685829812,24345.27327220054,330.80059633500946,429.2410276420294,0.04599055008480619,426.25077390598653,10296.497050856131,0.044721359549995794
8,5,0.08111308307896872,0.012328467394420659,0.00011548223819846235,4.388068343051337e-6,Terminated,0.9178196274248765,cycle,3174.5726267926666,3174.572626789699,3174.5725748511695,1232.1158045541185,1942.4567583252842,971.2282703907149,971.2284721278702,971.2284700243545,260.8875612366095,6349.145201642197,40300.67089638164,37126.098580475824,39068.5556344355,39068.55555469901,39068.55550709888,79108.3393340657,108.86178046559652,840.5575155604646,10.95131730101852,0.04868269898118989,103.67580642364423,131.8271550276809,27.06981076371774,2578.568974828079,2.114324890574496,7204.767017627256,24341.29625020075,395.73139929467027,469.923768983962,0.04771188513639337,283.3262282829757,10297.020171672855,0.044721359549995794
9,5,0.15199110829529336,0.012328467394420659,0.00021639262996719168,4.388068343051337e-6,Terminated,0.9563475673110408,cycle,5946.609203873348,5946.609203871277,5946.609166395457,2155.2589197571024,3791.350225920774,1895.6749865776444,1895.6752123741849,1895.6752096939636,259.58395799962744,11893.218370267561,40759.54749597751,34812.93883159951,38604.28944761191,38604.28932938224,38604.28926414967,79104.25358252387,70.15615677221962,650.8611668514052,10.908807514014116,0.09119248598555992,139.71824890529427,174.95183641755693,22.277218003658245,2557.93662849011,2.2847296094746987,7141.53237917255,24333.86740813647,461.2913622734264,507.7938029199409,0.06614784761322703,219.34398103234125,10297.466874874275,0.044721359549995794
10,5,0.2848035868435802,0.012328467394420659,0.0004054802802111039,4.388068343051337e-6,Terminated,0.9771346951701662,cycle,11135.91228294116,11135.9122829403,11135.912266469917,3881.721399311821,7254.1908509542045,3627.095375777756,3627.095454682944,3627.0954536839145,254.62602890773994,22271.82454941053,41612.727097267394,30476.815198430642,37731.0062449778,37731.006184707774,37731.00615309024,79089.10771443187,29.409511173384512,409.6004374173073,10.82922306575448,0.1707769342452091,240.15485304332492,294.52704489006294,14.107184476423162,2516.9569557954164,2.3944131051095168,7019.0612350229385,24320.059347397,505.6453818172019,532.1682015453983,0.10997112350419608,223.80280107654724,10297.767381640808,0.044721359549995794
11,5,0.533669923120631,0.012328467394420659,0.000759796013685877,4.388068343051337e-6,Terminated,0.9887927773570728,cycle,20841.839352614585,20841.83935262178,20841.83948733867,7102.999416440209,13738.840234573778,6869.420278538146,6869.420152667736,6869.420154580641,233.57913391287244,41683.678839957676,43181.095061253334,22339.25436721051,36078.094191340264,36078.0942637002,36078.094306489635,79025.60884703281,7.8634125410274915,218.47966051624405,10.680360401034141,0.31963959896554495,599.548588399873,713.4437499341984,5.547285128301749,2436.6728513504504,2.104167072514286,6786.127877419528,24294.690847276102,389.78275343355546,467.66064925454265,0.2030079620837721,378.46028721930196,10297.199995243658,0.044721359549995794
12,5,1.0,0.012328467394420659,0.001423719008264463,4.388068343051337e-6,Terminated,NaN,undetermined,1.752187377686462e-6,1.752187405566544e-6,1.7521874397226697e-6,1.7525798641465631e-6,-1.980320614807877e-10,-4.713746227675895e-13,5.514963801106183e-11,3.4367829134453474e-14,1.75272352190934e-6,3.5043748963029666e-6,1.752132035715105e-6,-5.52258203454797e-11,1.4426777577227655e-20,1.4426780435045092e-20,2.8895712919376874e-19,5.464389589846249e-11,7.527657475770931e-8,20210.104781443486,4.147497972853925e-11,10.999999999958291,1.0219626668944624e-7,1.3285530116128822e-7,3.273938862159135e-5,2.1982147896999164e-11,7.277193208652008e-19,6.106092376156721e-11,24999.99999997109,1.0233064609492353e-25,1.61715404885696e-16,1.4656732361845785e-11,1.795608748133675e-11,1.1625618881995594e-9,0.044721359549995794
1,6,0.001,0.02310129700083159,1.4237190082644631e-6,8.222438913911692e-6,Terminated,-11.155510434955996,reverse,39.152639813078245,39.15263972968256,39.15152127283164,330.33068589743567,-291.1791614179694,-145.58962781280755,-145.5895294214316,-145.58953015089705,475.9203218039461,78.3041610857882,40281.674605842265,40242.52239279203,39951.343490026404,39951.34349032449,39951.34349476772,79757.09735802906,27.333021998682607,2141.3000924583457,10.999359143621128,0.0006408563802607287,24.987906087682042,32.76479136507691,2.2190210862765083,2215.3600851994725,0.05312923690957443,6220.502749476311,24341.60381846041,0.8431240430138643,11.841955454827062,0.33083779271053065,4428.820112287268,10178.676639100691,0.044721359549995794
